,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Card_Category,Income_Category,Credit_Limit
2018,819258408,Existing Customer,47,F,Graduate,Single,Blue,Less than $40K,2224.0
2019,717664008,Attrited Customer,37,M,College,Married,Blue,$60K - $80K,3100.0
2020,717437058,Existing Customer,38,M,Unknown,Divorced,Silver,$60K - $80K,26437.0
2021,717327783,Existing Customer,39,M,Graduate,Married,Blue,$80K - $120K,9959.0
2022,712887633,Existing Customer,39,M,Unknown,Single,Blue,$80K - $120K,25008.0
2023,716129208,Existing Customer,37,M,Graduate,Married,Blue,$40K - $60K,2031.0
2024,718037433,Existing Customer,58,M,Graduate,Married,Blue,$80K - $120K,1654.0
2025,709839858,Existing Customer,58,F,Graduate,Married,Blue,Less than $40K,4608.0
2026,719686458,Existing Customer,37,M,Graduate,Married,Blue,$40K - $60K,3908.0
2027,721434483,Existing Customer,54,M,Graduate,Married,Blue,$80K - $120K,2798.0
2028,716096358,Existing Customer,45,F,Uneducated,Single,Blue,Less than $40K,2551.0
2029,718244958,Existing Customer,36,F,Graduate,Married,Blue,Unknown,8621.0
2030,711315783,Existing Customer,53,M,Graduate,Married,Blue,$40K - $60K,7451.0
2031,821296083,Existing Customer,34,F,College,Married,Blue,Less than $40K,2617.0
2032,711562833,Attrited Customer,35,M,Graduate,Married,Blue,$80K - $120K,12634.0
2033,716447733,Existing Customer,32,M,Graduate,Married,Blue,$40K - $60K,6407.0
2034,719591283,Existing Customer,38,M,Uneducated,Married,Blue,Less than $40K,1438.3
2035,789911808,Existing Customer,37,M,Uneducated,Married,Blue,$80K - $120K,2672.0
2036,713195808,Existing Customer,37,F,High School,Married,Blue,Unknown,11948.0
2037,717866133,Existing Customer,47,F,Graduate,Single,Blue,Less than $40K,2677.0
2038,716670783,Existing Customer,52,F,Doctorate,Single,Blue,Unknown,24703.0
2039,789197508,Existing Customer,54,M,High School,Married,Blue,$60K - $80K,2240.0
2040,713108433,Existing Customer,53,M,College,Married,Blue,$80K - $120K,6052.0
2041,711403383,Existing Customer,33,F,College,Single,Blue,Less than $40K,2562.0
2042,768212583,Existing Customer,49,M,Graduate,Married,Blue,$60K - $80K,15377.0
2043,720181758,Attrited Customer,37,M,Doctorate,Married,Blue,$120K +,8654.0
2044,710632683,Existing Customer,31,M,Uneducated,Married,Blue,$40K - $60K,1438.3
2045,711836733,Existing Customer,43,M,Graduate,Single,Blue,$120K +,1438.3
2046,771183933,Existing Customer,39,M,Uneducated,Married,Blue,$80K - $120K,16040.0
2047,711327558,Existing Customer,38,M,High School,Married,Blue,$40K - $60K,2801.0
2048,788971308,Existing Customer,62,F,Uneducated,Married,Blue,Less than $40K,2658.0
2049,718950483,Existing Customer,58,F,Unknown,Married,Blue,$40K - $60K,12423.0
2050,714278958,Existing Customer,39,F,High School,Married,Blue,Unknown,9347.0
2051,711817158,Existing Customer,30,M,College,Divorced,Blue,$40K - $60K,3143.0
2052,765824058,Existing Customer,46,M,Doctorate,Married,Blue,$80K - $120K,5106.0
2053,710109633,Existing Customer,39,M,College,Married,Blue,$60K - $80K,9871.0
2054,713643858,Existing Customer,53,F,College,Married,Blue,$40K - $60K,1525.0
2055,716399583,Existing Customer,34,M,Uneducated,Married,Blue,$120K +,19630.0
2056,714516783,Existing Customer,54,F,Graduate,Divorced,Silver,Less than $40K,12547.0
2057,710490708,Existing Customer,54,M,High School,Single,Blue,$80K - $120K,17686.0
2058,780662133,Existing Customer,39,M,Uneducated,Married,Blue,$60K - $80K,3257.0
2059,715389708,Existing Customer,36,F,Graduate,Married,Blue,Less than $40K,4824.0
2060,789607983,Existing Customer,38,M,High School,Married,Blue,$40K - $60K,8603.0
2061,720171033,Existing Customer,45,M,Unknown,Married,Blue,$60K - $80K,11498.0
2062,815104608,Existing Customer,28,F,Graduate,Divorced,Blue,Less than $40K,3818.0
2063,719660658,Existing Customer,37,F,High School,Single,Blue,Unknown,16594.0
2064,714159858,Existing Customer,57,M,Graduate,Married,Blue,$40K - $60K,5387.0
2065,714225333,Existing Customer,48,F,Graduate,Married,Blue,Less than $40K,2930.0
2066,712204308,Existing Customer,33,M,Unknown,Single,Blue,$40K - $60K,10023.0
2067,718468158,Existing Customer,38,M,Uneducated,Married,Blue,$60K - $80K,9303.0
2068,711575058,Existing Customer,36,M,Unknown,Married,Blue,$60K - $80K,2956.0
2069,735417408,Existing Customer,37,M,High School,Married,Blue,$60K - $80K,2218.0
2070,717171408,Existing Customer,36,M,Unknown,Married,Blue,$80K - $120K,9959.0
2071,814312308,Existing Customer,54,F,Uneducated,Married,Blue,$40K - $60K,5335.0
2072,711786108,Existing Customer,52,M,Graduate,Married,Blue,$60K - $80K,7187.0
2073,712905708,Existing Customer,53,F,Graduate,Married,Blue,Less than $40K,2590.0
2074,720050208,Existing Customer,27,F,High School,Single,Blue,Less than $40K,4255.0
2075,793952133,Existing Customer,32,F,High School,Married,Blue,Less than $40K,2778.0
2076,798140283,Existing Customer,57,M,Graduate,Married,Blue,$120K +,10711.0
2077,720427683,Attrited Customer,58,M,Uneducated,Single,Blue,$120K +,16163.0
2078,789970233,Existing Customer,54,F,High School,Married,Blue,Less than $40K,2513.0
2079,713893308,Existing Customer,45,M,Graduate,Divorced,Blue,$60K - $80K,3291.0
2080,718843608,Existing Customer,36,F,Post-Graduate,Divorced,Blue,Less than $40K,8917.0
2081,752085108,Existing Customer,39,F,Graduate,Married,Blue,$40K - $60K,4955.0
2082,789435783,Existing Customer,39,F,Graduate,Married,Blue,$40K - $60K,2909.0
2083,711032058,Existing Customer,34,M,High School,Single,Silver,$80K - $120K,34516.0
2084,784719708,Existing Customer,54,F,Uneducated,Married,Blue,$40K - $60K,1438.3
2085,804663258,Existing Customer,54,M,High School,Married,Blue,$80K - $120K,14015.0
2086,716900433,Existing Customer,36,M,Graduate,Married,Blue,$60K - $80K,2540.0
2087,720909408,Existing Customer,37,M,High School,Divorced,Blue,$120K +,3497.0
2088,712187808,Existing Customer,27,M,Uneducated,Married,Blue,$40K - $60K,3682.0
2089,718428033,Existing Customer,55,F,Graduate,Single,Blue,Less than $40K,4430.0
2090,714892533,Existing Customer,26,M,Unknown,Single,Blue,Unknown,3877.0
2091,714985458,Existing Customer,56,M,Graduate,Married,Blue,$60K - $80K,15124.0
2092,716647983,Existing Customer,58,F,Graduate,Married,Blue,Less than $40K,7712.0
2093,712340733,Existing Customer,42,F,Graduate,Unknown,Blue,Unknown,19373.0
2094,719293533,Existing Customer,30,M,College,Single,Blue,Unknown,21590.0
2095,715257708,Existing Customer,38,M,High School,Married,Blue,$60K - $80K,3657.0
2096,708331758,Existing Customer,47,F,Uneducated,Divorced,Silver,Unknown,32444.0
2097,709501683,Existing Customer,33,F,Graduate,Single,Blue,$40K - $60K,5830.0
2098,711692508,Attrited Customer,54,F,Post-Graduate,Married,Blue,Less than $40K,1438.3
2099,715612983,Existing Customer,65,F,Graduate,Single,Blue,Unknown,6463.0
2100,709674333,Existing Customer,33,M,High School,Single,Blue,$60K - $80K,2400.0
2101,805522758,Existing Customer,44,F,Doctorate,Divorced,Blue,Less than $40K,2311.0
2102,781013958,Existing Customer,57,F,Unknown,Married,Blue,$40K - $60K,3585.0
2103,717495258,Existing Customer,34,M,Uneducated,Married,Blue,$80K - $120K,9131.0
2104,795052083,Existing Customer,63,F,Uneducated,Single,Blue,$40K - $60K,1438.3
2105,773389908,Existing Customer,37,F,High School,Single,Blue,Less than $40K,1438.3
2106,719320833,Existing Customer,39,M,Post-Graduate,Married,Blue,$60K - $80K,5471.0
2107,816843933,Existing Customer,39,M,High School,Married,Blue,$80K - $120K,8823.0
2108,789196158,Existing Customer,55,M,Graduate,Married,Blue,$60K - $80K,2173.0
2109,717930483,Attrited Customer,37,M,Graduate,Single,Blue,$120K +,5616.0
2110,773442258,Existing Customer,57,M,Doctorate,Married,Blue,$80K - $120K,8571.0
2111,719872833,Existing Customer,45,F,Graduate,Divorced,Blue,Less than $40K,2803.0
2112,721491258,Existing Customer,53,M,Graduate,Married,Blue,$80K - $120K,3924.0
2113,770575233,Existing Customer,37,M,Graduate,Single,Blue,$60K - $80K,5663.0
2114,715800708,Existing Customer,60,F,Uneducated,Married,Blue,Less than $40K,3955.0
2115,719996958,Existing Customer,29,F,Uneducated,Single,Blue,Less than $40K,7997.0
2116,719889408,Existing Customer,56,F,Uneducated,Married,Blue,Less than $40K,3652.0
2117,708811233,Existing Customer,37,M,Graduate,Married,Blue,$80K - $120K,12702.0
2118,794627208,Existing Customer,43,M,High School,Married,Blue,$60K - $80K,7189.0
2119,719020983,Existing Customer,58,M,Graduate,Married,Blue,$80K - $120K,12421.0
2120,719131533,Existing Customer,29,F,Post-Graduate,Divorced,Blue,Less than $40K,2585.0
2121,710449983,Existing Customer,38,M,High School,Married,Blue,$120K +,2818.0
2122,715651833,Attrited Customer,65,M,Unknown,Single,Blue,Less than $40K,2351.0
2123,720714933,Existing Customer,62,F,Graduate,Married,Blue,Less than $40K,3143.0
2124,789170283,Existing Customer,53,M,Graduate,Unknown,Blue,$80K - $120K,6514.0
2125,810201783,Existing Customer,26,F,Graduate,Single,Blue,$40K - $60K,3119.0
2126,715517733,Attrited Customer,46,F,High School,Single,Silver,Less than $40K,13092.0
2127,709042908,Existing Customer,51,F,College,Married,Blue,$40K - $60K,1438.3
2128,715023333,Existing Customer,39,M,Uneducated,Married,Blue,Less than $40K,3702.0
2129,720801033,Existing Customer,51,F,High School,Married,Blue,Unknown,9095.0
2130,714345783,Existing Customer,59,M,High School,Married,Blue,$40K - $60K,2701.0
2131,779209083,Existing Customer,56,M,Unknown,Married,Blue,$40K - $60K,1813.0
2132,713972658,Existing Customer,56,F,Graduate,Married,Blue,Unknown,5335.0
2133,710782458,Existing Customer,31,M,Graduate,Married,Blue,$40K - $60K,2469.0
2134,711142308,Existing Customer,37,M,High School,Divorced,Blue,$40K - $60K,3091.0
2135,824789283,Existing Customer,36,M,High School,Single,Blue,$40K - $60K,2683.0
2136,715187733,Existing Customer,26,F,Unknown,Single,Blue,Unknown,5464.0
2137,721014858,Existing Customer,61,F,Graduate,Married,Blue,Less than $40K,2942.0
2138,710363433,Existing Customer,26,M,High School,Single,Blue,Less than $40K,2735.0
2139,715479483,Existing Customer,35,M,College,Married,Blue,$80K - $120K,15279.0
2140,708243483,Existing Customer,53,M,College,Married,Blue,$120K +,14938.0
2141,714770808,Existing Customer,59,M,High School,Married,Blue,Less than $40K,4328.0
2142,720626058,Existing Customer,37,M,Graduate,Single,Blue,$80K - $120K,34516.0
2143,709185108,Existing Customer,38,M,High School,Married,Blue,$60K - $80K,5824.0
2144,719596908,Existing Customer,56,F,Doctorate,Married,Blue,Unknown,11281.0
2145,719273733,Existing Customer,37,M,Uneducated,Married,Blue,$60K - $80K,7959.0
2146,717348258,Existing Customer,33,M,Graduate,Married,Blue,$120K +,4459.0
2147,770882508,Existing Customer,38,M,College,Married,Blue,$80K - $120K,17162.0
2148,799026633,Existing Customer,56,M,Uneducated,Married,Blue,$120K +,16254.0
2149,718777008,Existing Customer,59,M,High School,Married,Blue,$80K - $120K,3278.0
2150,713352183,Existing Customer,30,M,Post-Graduate,Married,Blue,Less than $40K,7173.0
2151,716128083,Existing Customer,56,M,High School,Married,Blue,$40K - $60K,3295.0
2152,721288158,Existing Customer,33,M,Unknown,Single,Blue,$120K +,25033.0
2153,757881258,Existing Customer,31,M,Graduate,Divorced,Blue,$60K - $80K,4232.0
2154,715843533,Existing Customer,26,M,College,Single,Blue,$40K - $60K,2703.0
2155,717234183,Existing Customer,29,M,Graduate,Married,Blue,Less than $40K,2710.0
2156,717260058,Existing Customer,53,F,Uneducated,Married,Blue,Less than $40K,2322.0
2157,709710783,Existing Customer,35,F,High School,Single,Blue,Less than $40K,5931.0
2158,787284858,Existing Customer,35,M,Uneducated,Unknown,Blue,$120K +,3300.0
2159,815845758,Existing Customer,56,F,High School,Married,Blue,Less than $40K,1438.3
2160,720639783,Existing Customer,35,F,Uneducated,Single,Silver,Unknown,34516.0
2161,713331408,Existing Customer,35,M,Uneducated,Married,Blue,$40K - $60K,8682.0
2162,778693458,Attrited Customer,32,M,High School,Divorced,Blue,$60K - $80K,12616.0
2163,788610258,Existing Customer,49,M,College,Unknown,Blue,Less than $40K,9652.0
2164,711173883,Existing Customer,36,M,Graduate,Divorced,Blue,$120K +,1651.0
2165,717628608,Existing Customer,37,M,Unknown,Married,Blue,$60K - $80K,2576.0
2166,789261558,Existing Customer,58,M,High School,Married,Blue,$60K - $80K,2212.0
2167,770647233,Existing Customer,35,F,High School,Married,Blue,Less than $40K,2157.0
2168,712826208,Existing Customer,39,F,Graduate,Married,Blue,$40K - $60K,2575.0
2169,718181433,Existing Customer,65,F,Uneducated,Single,Blue,Less than $40K,8705.0
2170,714460683,Existing Customer,65,M,High School,Married,Blue,Less than $40K,3838.0
2171,716460933,Existing Customer,51,M,Unknown,Married,Blue,$120K +,10306.0
2172,710787708,Existing Customer,56,F,Uneducated,Married,Blue,$40K - $60K,5366.0
2173,713800158,Existing Customer,58,M,High School,Married,Blue,$80K - $120K,2994.0
2174,712551258,Attrited Customer,39,M,Uneducated,Married,Blue,Less than $40K,4247.0
2175,715379133,Existing Customer,51,F,College,Single,Blue,Less than $40K,1737.0
2176,712091433,Existing Customer,58,M,Uneducated,Single,Silver,$40K - $60K,18431.0
2177,771756333,Existing Customer,34,F,Graduate,Married,Blue,Less than $40K,2263.0
2178,779895108,Existing Customer,39,M,Unknown,Single,Blue,$80K - $120K,2718.0
2179,771976683,Existing Customer,54,F,College,Married,Blue,Unknown,5839.0
2180,716800908,Existing Customer,26,F,High School,Single,Blue,Unknown,5137.0
2181,789413958,Existing Customer,53,M,Graduate,Single,Blue,$80K - $120K,11909.0
2182,711574008,Existing Customer,32,M,College,Single,Blue,$80K - $120K,21390.0
2183,714138408,Existing Customer,49,M,High School,Married,Blue,$60K - $80K,9264.0
2184,709334658,Existing Customer,39,F,Uneducated,Married,Blue,Less than $40K,5484.0
2185,709564683,Attrited Customer,32,M,Graduate,Married,Blue,$40K - $60K,4739.0
2186,772292358,Attrited Customer,30,M,College,Divorced,Blue,Less than $40K,7970.0
2187,712933083,Existing Customer,37,M,Uneducated,Single,Blue,$80K - $120K,3127.0
2188,710497608,Existing Customer,38,M,Uneducated,Single,Blue,$40K - $60K,7756.0
2189,721443408,Existing Customer,46,M,Uneducated,Single,Blue,$120K +,34516.0
2190,709149408,Existing Customer,36,M,Uneducated,Married,Blue,$60K - $80K,5605.0
2191,708446808,Existing Customer,33,M,Post-Graduate,Married,Blue,$80K - $120K,2946.0
2192,824192658,Existing Customer,58,F,Post-Graduate,Single,Blue,Less than $40K,8886.0
2193,711625683,Existing Customer,46,M,Doctorate,Married,Blue,$120K +,3104.0
2194,717487983,Existing Customer,39,M,Unknown,Married,Blue,$80K - $120K,19435.0
2195,717301908,Existing Customer,54,F,Doctorate,Married,Blue,Less than $40K,3312.0
2196,718435158,Existing Customer,50,M,High School,Married,Blue,$120K +,34516.0
2197,714797733,Existing Customer,41,M,College,Single,Blue,$60K - $80K,5246.0
2198,719213133,Existing Customer,53,M,Graduate,Unknown,Blue,$60K - $80K,2432.0
2199,798962058,Existing Customer,36,F,Graduate,Married,Blue,Less than $40K,3103.0
2200,718970058,Existing Customer,38,M,Unknown,Married,Blue,$120K +,30746.0
2201,713021208,Attrited Customer,55,F,College,Single,Silver,Unknown,34516.0
2202,810856833,Existing Customer,45,M,College,Unknown,Blue,$120K +,11962.0
2203,787868958,Existing Customer,36,M,High School,Single,Blue,$80K - $120K,14690.0
2204,708161133,Existing Customer,45,M,Graduate,Single,Blue,$40K - $60K,6629.0
2205,708174708,Existing Customer,38,M,Graduate,Married,Blue,$40K - $60K,5535.0
2206,708735183,Existing Customer,35,F,High School,Married,Blue,Less than $40K,2544.0
2207,708445608,Existing Customer,48,M,College,Married,Blue,Less than $40K,3305.0
2208,778943883,Existing Customer,51,M,Uneducated,Single,Blue,$120K +,34516.0
2209,788810658,Existing Customer,37,F,College,Single,Blue,Unknown,9466.0
2210,789050883,Existing Customer,33,F,Doctorate,Single,Blue,Unknown,5297.0
2211,714531108,Existing Customer,31,M,College,Married,Blue,$80K - $120K,4260.0
2212,711635358,Existing Customer,40,F,College,Single,Blue,Less than $40K,7291.0
2213,803648508,Existing Customer,43,M,High School,Unknown,Blue,$80K - $120K,13882.0
2214,813200058,Existing Customer,63,M,Graduate,Married,Blue,$40K - $60K,6500.0
2215,805261983,Existing Customer,35,F,Unknown,Married,Blue,Less than $40K,1626.0
2216,715206408,Existing Customer,31,F,High School,Single,Blue,Less than $40K,6662.0
2217,788684508,Existing Customer,36,M,Uneducated,Married,Blue,$80K - $120K,5846.0
2218,737933883,Existing Customer,34,M,High School,Married,Blue,$60K - $80K,8063.0
2219,768655158,Existing Customer,29,M,Unknown,Married,Blue,$60K - $80K,6224.0
2220,774437583,Existing Customer,55,M,Doctorate,Married,Blue,$60K - $80K,4597.0
2221,713104458,Attrited Customer,46,M,Graduate,Single,Blue,$40K - $60K,7869.0
2222,715462008,Existing Customer,45,M,College,Married,Blue,$60K - $80K,17884.0
2223,715366083,Attrited Customer,52,F,Doctorate,Single,Blue,Less than $40K,1438.3
2224,712322058,Existing Customer,40,F,High School,Married,Blue,Less than $40K,2046.0
2225,719737833,Existing Customer,46,F,Uneducated,Married,Blue,Less than $40K,6370.0
2226,789530208,Existing Customer,54,F,Graduate,Married,Blue,Less than $40K,2737.0
2227,717885183,Existing Customer,36,M,Graduate,Single,Blue,Less than $40K,2622.0
2228,716244033,Attrited Customer,44,M,Graduate,Married,Blue,$40K - $60K,7266.0
2229,711614658,Existing Customer,37,F,Uneducated,Single,Blue,Less than $40K,2258.0
2230,804598908,Existing Customer,35,M,Graduate,Single,Blue,$80K - $120K,6510.0
2231,719161683,Existing Customer,64,F,Unknown,Married,Blue,Unknown,2508.0
2232,719327808,Existing Customer,52,F,Uneducated,Married,Blue,Unknown,4006.0
2233,714038433,Existing Customer,37,F,High School,Single,Blue,$40K - $60K,3252.0
2234,710129283,Existing Customer,45,F,Uneducated,Married,Blue,Unknown,16317.0
2235,709367433,Existing Customer,28,M,Unknown,Single,Blue,$40K - $60K,2109.0
2236,719729433,Existing Customer,65,F,Graduate,Married,Blue,Less than $40K,7023.0
2237,717192933,Existing Customer,55,M,Graduate,Married,Blue,$120K +,8302.0
2238,711734508,Existing Customer,55,M,Graduate,Married,Blue,$80K - $120K,9959.0
2239,715153158,Existing Customer,41,M,Uneducated,Single,Blue,$40K - $60K,3636.0
